BPG	P2G	P3G	ADP	DHAP	E4P	F6P	FBP	GAP	NADPH	PEP	PHI	R5P	Ru5P	RuBP	S7P	SBP	Xu5P	PYR	ATP	NADP	O2	CO2_cax	CO2_cyt	ACCOA	NADH	NAD	COA	PPool
1.934432E-02	2.327366E-01	6.655914E+00	2.461176E+00	2.853407E-02	1.325063E-01	6.421468E-01	8.534541E-02	4.119683E+00	4.804499E-01	1.849967E-01	1.476766E+00	9.327124E-02	3.799444E-02	2.697398E+00	1.199640E+00	5.501874E-04	2.441567E-01	4.746069E-02	1.802409E+01	1.104554E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.100196E-02	7.624258E-04	6.062518E-02	1.660189E-03	1.624443E+00
3.237090E-03	2.089410E-01	5.890463E+00	2.808740E+00	3.168465E+00	8.492493E-02	4.237201E+00	3.052852E-02	2.471158E+00	1.647682E-01	6.442141E-01	1.817460E+00	1.356692E-01	3.084006E-02	5.293154E-01	1.110689E+00	1.140898E-02	2.154527E-01	5.026623E+00	4.023812E+00	2.171795E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.478991E-02	1.650596E-03	1.092420E-02	3.756498E+01	1.999206E+00
4.132267E-03	2.047826E-01	8.261549E+00	1.993235E-01	1.502898E+00	1.698103E-03	1.946469E-01	1.195647E+00	3.120018E+00	2.630436E+00	3.527090E-01	1.294123E+01	3.375129E-02	1.061816E-02	3.676289E+00	1.217350E-01	2.257175E-04	1.132857E+00	1.138399E-01	1.812146E+00	1.229815E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.278571E-02	5.000307E-03	1.439099E-01	9.383500E+00	1.423535E+01
4.333376E-03	5.892212E-01	8.326852E+00	9.382912E-02	7.997674E-01	5.699872E-03	3.764721E+00	1.955849E-02	4.700860E+00	5.140063E+00	2.552107E+00	1.368442E+00	6.226050E-02	1.503899E-02	1.070469E-01	1.126073E-01	3.728026E-04	9.570559E-01	3.222069E-02	2.619930E-01	6.389539E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.534138E-02	8.969999E-04	2.185284E-02	3.581579E-02	1.505286E+00
1.969170E-02	5.540421E-01	6.031115E+00	1.465063E-01	1.101542E-01	2.337482E-02	1.586422E+00	2.858811E-01	4.302490E+01	1.644647E-01	1.102419E+00	2.820149E+00	1.223785E-01	4.709302E-02	1.054130E+01	1.892392E-01	1.893779E-04	8.366960E+00	1.800435E+01	1.937058E+00	6.553384E-03	2.730000E-01	1.500000E-01	1.360000E-02	2.048260E-01	1.593879E-02	1.072326E-01	1.113388E-02	3.102164E+00
4.558815E-03	2.364983E-01	2.958205E+00	9.305225E-02	5.775679E+00	2.926707E-02	3.614515E+00	1.960114E+00	7.724681E+00	3.260264E-01	7.548474E-01	2.038912E+00	1.408127E-01	8.375442E-03	5.840995E-01	1.840373E+00	6.829999E-04	3.203062E+00	1.131939E-01	9.031417E-01	1.746128E-02	2.730000E-01	1.500000E-01	1.360000E-02	6.695365E-01	2.413999E-02	3.445866E-01	1.811648E-04	2.242803E+00
9.578483E-03	7.259216E-01	7.258619E+00	1.651652E+00	6.184362E+00	8.372470E-03	3.333717E+00	3.105350E-02	7.251965E+00	1.527572E-01	1.874380E+00	4.885216E+00	1.256381E-01	3.674405E-02	1.393374E-01	6.097455E-01	4.243090E-03	2.906972E+00	6.665525E-01	1.078442E+01	3.368136E-02	2.730000E-01	1.500000E-01	1.360000E-02	8.619793E-03	1.997645E-02	6.509665E-01	7.273379E-02	5.373738E+00
9.398240E-03	6.266891E-01	7.147260E+00	4.997668E-01	5.393458E+00	1.909940E-03	1.757969E+00	5.619465E-01	1.063644E+00	2.262220E-02	4.685761E-01	3.022233E+00	1.496417E-01	3.544687E-02	5.695061E-01	4.886815E-01	1.245907E-03	2.908018E-01	4.875095E+00	2.159537E+00	5.846629E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.429644E-02	1.335856E-03	7.606710E-03	1.935754E+00	3.324456E+00
3.048655E-03	3.168296E-01	6.959167E+00	2.408140E-01	3.326565E+00	6.051388E-01	9.213853E-01	7.642334E-02	5.678754E+00	2.516843E+00	1.569652E+00	1.795697E+00	1.087655E-01	8.311818E-03	2.869375E+00	1.543907E+00	1.622275E-02	1.044499E-01	3.055046E+00	2.200381E-01	1.144671E-01	2.730000E-01	1.500000E-01	1.360000E-02	2.006307E-01	5.262869E-04	1.461950E-02	1.509427E-02	1.975267E+00
8.072815E-03	1.862751E-01	1.073547E+01	3.623690E-01	1.448309E+00	5.011177E-02	1.280456E+00	5.568900E-01	6.090836E-01	6.518527E-02	2.649835E-01	1.263507E+00	3.722806E-02	1.348594E-02	1.005899E-01	5.155777E-01	2.378426E-04	1.632315E-01	2.385150E+01	1.498368E+00	2.713022E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.618069E-01	3.559257E-03	1.242824E-02	1.217196E+00	1.389858E+00
1.658299E-03	5.030711E-02	6.359661E+00	3.716225E+00	7.674602E-01	2.212135E-01	4.401017E+00	3.123551E-02	7.732512E+00	1.305518E-01	2.197006E-01	2.774298E+00	9.221569E-02	7.716191E-03	6.360263E-02	2.720141E-01	2.060192E-03	1.242734E-01	3.490721E+01	2.861417E+01	6.172773E-03	2.730000E-01	1.500000E-01	1.360000E-02	2.149281E-02	3.498991E-03	6.344769E-02	6.499037E+00	3.051728E+00
3.513859E-03	8.315620E-01	1.097420E+01	1.091505E-01	1.194024E+00	6.777242E-03	1.308721E+00	9.190334E-02	2.290156E+00	3.882603E-01	2.113653E-01	1.046019E+01	1.286140E-01	1.261975E-02	4.897942E+00	3.907450E+00	3.032587E-04	2.248577E+00	1.095204E-02	8.752906E-02	4.785137E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.301691E-02	1.485803E-03	1.861947E-01	3.013857E+00	1.150621E+01
6.524499E-04	1.270827E-01	1.081521E+01	4.601541E-01	1.214114E+00	7.720055E-02	1.004641E+00	2.198137E-01	1.398611E+00	3.359691E+00	2.033723E-01	1.122627E+00	1.018802E-01	1.184517E-02	6.090372E-02	6.688197E-02	2.366672E-03	5.260074E-02	5.331226E-01	1.949122E+00	1.285761E-01	2.730000E-01	1.500000E-01	1.360000E-02	6.069390E-03	3.533762E-04	6.110557E-02	7.014379E-04	1.234890E+00
2.477263E-03	1.675271E-01	1.369821E+00	2.196578E+00	4.620619E-01	4.220165E-02	9.077149E-01	2.679063E-02	2.332245E+00	1.307213E-01	6.451057E-01	4.122279E+00	3.047917E-02	7.921432E-03	8.071300E-02	2.100167E-02	7.774367E-04	7.326517E-02	2.091193E+01	1.186157E+01	2.641907E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.634598E-03	9.246234E-03	6.258179E-02	2.959759E-03	4.534507E+00
6.338422E-03	3.963580E-01	3.188835E+00	2.574189E+00	1.746558E+00	9.401872E-03	1.163706E+00	1.274199E-01	6.844148E-01	5.102759E-01	6.966028E-01	1.059570E+00	8.449142E-02	1.060864E-02	2.747120E-01	7.324634E-02	1.457662E-03	8.886199E-02	9.230815E-03	1.457915E+01	2.688418E-02	2.730000E-01	1.500000E-01	1.360000E-02	4.188763E-03	7.201666E-04	1.130507E-01	7.091123E-04	1.165527E+00
4.263688E-03	7.197409E-01	3.960119E+00	2.767269E+00	3.430270E+00	7.781412E-02	7.435488E-01	5.177154E+00	3.444733E+00	3.254216E+00	3.472574E-01	3.755423E+00	8.331220E-02	1.461326E-02	5.520196E-01	2.273990E-01	4.518536E-04	6.588557E-02	3.540618E+00	3.993417E+01	3.630787E-01	2.730000E-01	1.500000E-01	1.360000E-02	2.643710E-02	2.644445E-02	4.794978E-01	2.221139E-01	4.130965E+00
5.341642E-03	2.300313E-01	3.804990E+00	2.276269E+00	2.156491E+00	9.295864E-03	2.490797E-01	2.256846E+00	3.586991E+00	1.724003E+00	4.345682E-01	4.997009E+00	3.721623E-02	1.574229E-02	1.837031E-01	1.008220E+00	6.149531E-04	1.183333E-01	1.291411E-01	3.512992E+01	7.147776E-02	2.730000E-01	1.500000E-01	1.360000E-02	4.664032E-01	8.629221E-04	1.276585E-02	3.422024E-01	5.496710E+00
2.538213E-03	3.752919E-01	3.941385E+00	1.410525E+00	3.162569E-01	3.458097E-02	5.529738E-01	1.802871E-02	2.387260E+01	1.829797E+01	1.771534E+00	2.912728E+00	8.667183E-02	8.255718E-03	2.878787E+00	1.150168E+00	6.044947E-04	2.051411E-01	3.141026E-03	7.354460E+00	6.670648E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.473582E-02	1.783398E-03	1.525834E-02	1.818547E-01	3.204001E+00
4.294670E-03	3.431293E-01	4.373714E+00	2.323293E+00	9.769409E-02	1.901489E-02	1.360332E+00	3.981143E-01	9.390776E+00	5.894511E-01	2.178586E-01	1.437807E+00	1.257747E-01	2.743998E-02	9.799463E-02	1.600578E+00	1.033369E-04	1.094492E-01	5.280950E-04	8.125021E+00	5.802056E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.736302E-01	1.314509E-02	3.158144E-01	1.687489E+00	1.581588E+00
2.914577E-04	8.361437E-01	8.642484E+00	1.422087E+00	1.821606E+00	6.332533E-03	9.760576E-01	2.077315E-02	2.757291E-01	8.434445E-02	7.298668E-01	1.108263E+00	9.928722E-02	1.054302E-02	3.324923E-01	1.701540E+00	1.003950E-03	1.456808E-01	5.807629E-03	8.412965E+00	6.186138E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.445870E-01	7.676600E-04	1.374689E-02	4.150591E+00	1.219089E+00
4.231757E-02	5.729344E-02	9.791786E+00	3.402724E-01	4.580757E+00	5.514039E-02	1.270569E+00	2.954133E-02	2.997282E+00	1.577001E-02	2.300539E-01	1.408207E+00	2.784834E-02	9.965182E-03	2.442833E-01	5.233321E-01	4.843907E-03	1.220293E-01	6.112836E-02	4.340453E+00	6.859171E-03	2.730000E-01	1.500000E-01	1.360000E-02	3.890905E-02	8.702821E-04	1.023777E-01	8.211209E+00	1.549028E+00
1.062844E-03	7.663078E-01	9.868511E+00	1.893656E-01	2.331908E+00	1.139741E-02	4.494767E-01	4.254650E+00	2.838898E+00	3.160179E+00	1.527588E+00	3.475597E+00	2.818758E-02	8.708187E-03	1.457483E+00	6.963180E-02	1.069951E-03	1.820108E-01	6.128514E+00	7.013794E-02	3.018656E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.540602E-01	1.042603E-03	1.446060E-01	1.395550E-04	3.823157E+00
2.310692E-03	5.782720E-01	4.828659E+00	9.080743E-02	8.437293E-01	1.264901E-02	2.286651E+00	3.042434E+00	1.363019E+01	8.417321E+00	2.757695E-01	1.105167E+00	4.926544E-02	1.233553E-02	1.217564E+00	7.325192E-02	2.000175E-04	1.081254E-01	5.667067E+01	1.180619E-01	4.041194E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.827246E-02	2.593575E-03	3.498069E-02	1.934993E-04	1.215684E+00
2.562757E-02	1.700697E-01	1.121347E+01	6.329496E-02	7.536996E-01	8.671244E-02	1.171276E+00	8.589412E-02	3.690793E+00	2.629312E-01	6.883205E-01	1.280676E+00	5.626357E-02	1.167320E-02	1.715222E-01	6.279971E-01	5.915531E-04	2.419340E-01	6.043754E-04	7.524985E-01	1.304690E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.366112E-01	1.192292E-02	2.427199E-01	5.250319E-01	1.408744E+00
8.576018E-03	4.189672E-01	7.435501E+00	9.512573E-02	2.524784E+00	3.478181E-01	2.445854E+00	2.967599E-01	6.786658E+00	4.228122E-01	1.132778E+00	3.313737E+00	7.592871E-02	2.247996E-02	3.860116E-01	1.825719E+00	1.252162E-02	3.716076E-01	1.804144E+01	5.738683E-01	1.436727E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.197051E-01	5.626036E-04	9.865810E-02	2.048073E+00	3.645111E+00
9.540415E-04	1.925423E-01	8.761719E+00	3.162797E+00	3.893307E-01	4.096779E+00	4.692156E+00	1.532624E+00	1.694077E+01	3.254786E+00	4.481802E-01	1.064006E+00	8.409811E-02	1.037087E-02	3.297272E+00	3.445667E-01	2.667697E-03	8.144894E-02	1.225935E+00	1.454609E+00	1.383348E-01	2.730000E-01	1.500000E-01	1.360000E-02	2.807462E-03	3.899251E-04	7.491598E-03	1.889999E+00	1.170407E+00
1.051390E-03	2.011800E-01	4.025432E+00	1.819462E-01	1.853501E+00	4.222494E-02	9.814723E-01	2.445032E+00	6.713170E-01	1.379653E+00	2.674922E-01	1.818065E+00	8.299691E-02	8.116811E-03	7.222755E+00	1.203571E-01	8.291553E-04	6.575345E-02	2.898144E-03	6.729699E-01	6.899395E-01	2.730000E-01	1.500000E-01	1.360000E-02	2.736414E-02	2.006004E-02	2.167634E-01	8.172187E-04	1.999872E+00
1.003535E-02	1.426682E-01	3.420331E+00	9.839806E-01	8.903963E-01	7.917222E-03	2.391952E+00	3.600998E-02	5.390649E+00	8.304166E-02	2.215293E-01	1.697495E+00	7.433727E-02	1.261384E-02	2.517343E+00	3.107396E-01	1.123771E-03	2.705838E+00	2.030437E-03	9.841046E+00	3.684567E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.120279E-01	3.198493E-04	1.545244E-02	1.030952E+01	1.867245E+00
9.199945E-03	4.588608E-01	3.754879E+00	2.779622E+00	2.838785E+00	2.039252E+00	4.040289E+00	3.556319E-01	2.314957E+01	4.964709E+00	4.027913E-01	2.241261E+00	6.397877E-02	1.953125E-02	4.022187E-01	2.429927E-02	1.279307E-03	1.457302E-01	2.057750E-01	4.191367E+01	2.766079E-01	2.730000E-01	1.500000E-01	1.360000E-02	2.336161E-01	8.340550E-03	2.733414E-01	4.916959E-01	2.465387E+00
1.748489E-03	1.811464E-01	4.214782E+00	1.392409E-01	1.865482E+00	5.583367E-03	8.045211E-01	7.374086E-02	7.742229E-01	3.934699E-02	3.334009E-01	1.800988E+00	1.233654E-01	1.415614E-02	6.340091E+00	4.322408E-01	3.094142E-04	8.705419E-02	7.543009E-03	5.205786E-01	1.732110E-02	2.730000E-01	1.500000E-01	1.360000E-02	7.267142E-02	1.504595E-02	7.224071E-02	1.403329E+00	1.981087E+00
7.740811E-04	3.102732E-01	5.497497E+00	5.786910E-01	4.335083E+00	1.023894E-01	1.990841E+00	3.374812E+00	8.831009E-01	2.202862E-01	7.679624E-01	2.065627E+00	5.891661E-02	1.725737E-02	3.541415E+00	6.037159E-01	6.737304E-04	1.281386E-01	1.823210E-01	2.288981E+00	4.524691E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.061687E-02	6.127444E-03	4.316610E-01	5.572804E+00	2.272190E+00
2.761762E-02	2.224163E-01	5.165570E+00	3.611054E-01	1.806389E-01	1.008958E-02	1.669731E+00	1.211974E+00	2.245627E+00	2.929559E-01	6.229340E-01	2.421537E+00	7.075794E-02	2.762351E-02	5.946999E+00	2.995529E+00	1.614471E-04	1.977933E+00	5.315095E+01	4.186539E+00	2.539600E-01	2.730000E-01	1.500000E-01	1.360000E-02	2.871761E-02	9.466347E-03	4.309906E-01	1.718346E+00	2.663691E+00
3.896886E-03	7.500775E-02	6.243202E+00	3.031485E+00	2.916174E+00	1.057287E-01	1.621243E+00	5.007111E-01	1.325344E+00	6.718628E+00	3.739542E-01	1.136875E+00	4.812881E-02	1.313040E-02	5.942144E-02	1.455760E+00	3.652581E-02	8.215122E-02	7.078067E-03	2.756012E+01	6.213999E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.898591E-03	3.800123E-03	6.424688E-02	4.738748E-04	1.250563E+00
1.045346E-03	7.473779E-01	5.432653E+00	4.461494E-02	1.102079E+00	8.185910E-01	3.009579E+00	1.074440E-01	7.988980E+00	1.360911E+00	2.246532E+00	1.078525E+00	6.712992E-02	1.761116E-02	1.224082E+00	2.068525E-02	2.598774E-03	1.066021E-01	2.386302E-01	5.701316E-01	8.470519E-02	2.730000E-01	1.500000E-01	1.360000E-02	4.393740E-03	9.506956E-03	3.493153E-02	2.536931E-03	1.186378E+00
1.164762E-03	6.361781E-01	5.619609E+00	9.552884E-01	4.075722E-01	2.480511E-03	7.233821E-01	8.046798E-02	4.369217E-01	1.409955E-01	1.780290E-01	1.228683E+00	2.678068E-02	9.771692E-03	3.625090E-01	2.279735E-01	1.079738E-04	2.200050E-01	1.662639E-03	1.076927E+01	1.852843E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.237342E-02	3.394960E-04	2.393084E-02	1.992210E+00	1.351551E+00
5.672966E-04	7.105192E-02	9.579881E+00	9.497860E-02	9.682321E-01	8.345832E-03	8.898419E-01	4.764548E-02	2.424771E-01	2.650332E-01	2.628167E-01	2.650431E+00	2.952877E-02	8.230196E-03	7.075769E-01	2.636179E-01	6.338092E-04	2.661835E-01	1.837854E+01	3.845447E-01	1.599149E-01	2.730000E-01	1.500000E-01	1.360000E-02	5.701969E-02	1.074806E-03	1.226839E-02	1.884776E-02	2.915474E+00
8.145201E-03	5.297759E-01	5.263309E+00	2.340650E-01	7.518052E-01	9.627032E-02	9.116753E-01	1.155429E-01	6.686490E+00	3.294638E-02	9.265265E-01	3.130912E+00	4.797080E-02	1.387028E-02	1.826028E-01	3.655968E-02	2.678091E-04	1.420389E-01	1.722948E-02	3.267153E+00	1.025075E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.179867E-01	1.896745E-03	7.275377E-02	8.557066E-04	3.444003E+00
1.032150E-03	1.507463E-01	1.877324E+00	5.328852E-02	1.106586E+00	9.260590E-02	1.621744E+00	3.622137E-02	9.220394E-01	3.690370E-02	7.799957E-01	1.081020E+00	1.384654E-01	1.375900E-02	1.638965E-01	4.512880E-01	1.816171E-04	8.689436E-02	2.387698E+00	1.673835E-01	2.855405E-02	2.730000E-01	1.500000E-01	1.360000E-02	8.480449E-02	5.626029E-03	2.689319E-01	3.065282E-02	1.189122E+00
1.253857E-03	7.500724E-02	3.020353E+00	1.626898E+00	4.633601E-01	2.817008E-02	8.916930E-01	6.497464E-02	7.740343E-01	2.334166E-01	3.484330E-01	5.582036E+00	1.294761E-01	3.319006E-02	9.091254E-01	1.076538E+00	9.174568E-04	1.460635E-01	2.328165E-01	1.007236E+01	2.013670E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.216688E-02	3.480459E-03	1.638520E-02	1.985830E-02	6.140240E+00
3.992050E-04	4.933810E-02	3.710631E+00	2.627371E+00	1.935484E+00	2.548524E-02	5.025441E-01	1.269961E-01	2.722528E-01	1.325704E+00	1.812610E-01	9.249583E+00	6.308252E-02	1.919685E-02	1.295345E-01	3.360154E+00	7.590605E-04	8.216213E-02	4.837415E-04	1.571656E+01	6.757700E-02	2.730000E-01	1.500000E-01	1.360000E-02	5.556684E-01	1.882088E-03	6.623856E-02	1.261528E-01	1.017454E+01
6.489139E-03	6.170910E-01	1.121556E+01	5.120978E-02	1.242971E+00	1.005574E-02	2.545808E-01	3.979440E+00	1.302340E+01	1.093758E+00	5.614899E-01	3.815298E+00	1.288256E-01	4.193316E-02	1.614004E-01	8.514361E-02	7.946142E-04	1.154766E+00	1.572552E-01	3.480319E-01	1.044445E-01	2.730000E-01	1.500000E-01	1.360000E-02	2.710149E-02	9.931044E-03	2.806421E-01	2.135069E+01	4.196828E+00
1.701097E-03	7.783494E-02	2.588079E+00	1.023546E+00	6.047875E+00	2.919859E-02	4.440125E+00	3.041624E+00	1.578310E+00	1.735056E+00	3.959160E-01	1.400990E+01	9.297992E-02	1.163069E-02	3.602649E+00	1.618235E+00	6.100296E-03	2.493167E-01	3.201201E+01	1.319701E+01	8.980333E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.427584E-02	1.834904E-03	1.073044E-01	3.440467E+00	1.541089E+01
6.932625E-04	1.197514E-01	1.431244E+00	1.457504E+00	4.395548E-01	1.954341E-02	3.079230E+00	8.542207E-02	2.240523E-01	3.493486E-02	5.684889E-01	1.140564E+00	4.413254E-02	1.161915E-02	8.200006E-01	6.600305E-01	3.137957E-04	5.278647E-02	2.488792E+01	2.038661E+00	6.566512E-03	2.730000E-01	1.500000E-01	1.360000E-02	2.851401E-01	6.440848E-04	1.382557E-02	6.117777E+01	1.254620E+00
1.451631E-02	4.941586E-01	9.725085E+00	9.843963E-01	5.694253E-01	7.781409E-02	2.680344E+00	2.415554E-02	3.179179E+01	7.665880E-01	1.859463E-01	7.061205E+00	7.971260E-02	1.608985E-02	6.073335E-01	1.730010E+00	1.100994E-04	1.628626E-01	2.033463E-04	7.383539E+00	4.777183E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.915353E-03	1.243782E-03	1.971472E-02	1.020261E-04	7.767326E+00
9.016868E-04	3.710192E-01	5.776083E+00	3.618380E-01	5.426268E+00	1.122970E-01	3.584500E+00	2.579497E-02	8.623291E+00	1.000156E-01	6.075279E-01	1.405370E+00	1.381513E-01	1.736368E-02	7.260486E-01	8.140775E-01	9.619483E-02	8.587732E-02	7.646448E-01	1.840056E-01	5.805807E-03	2.730000E-01	1.500000E-01	1.360000E-02	8.156262E-01	4.168402E-04	4.338332E-02	2.324819E-04	1.545907E+00
2.355124E-03	2.497132E-01	8.986268E+00	9.769423E-02	9.855521E-01	4.746613E-03	2.405654E-01	1.021517E-01	2.257104E+00	6.424943E+00	3.312201E-01	1.863694E+00	6.264710E-02	1.054810E-02	6.156778E-02	2.705075E-01	6.947422E-04	1.623799E-01	3.030402E+00	6.247204E-01	7.522118E-01	2.730000E-01	1.500000E-01	1.360000E-02	5.485291E-01	5.165481E-04	9.555310E-02	6.015151E-03	2.050063E+00
3.616362E-03	7.528947E-01	1.138790E+01	1.048997E-01	1.242168E+00	7.478222E-02	1.873860E+00	3.657061E-02	5.393825E+00	1.710425E-01	1.952164E+00	1.451230E+00	1.583264E-01	5.674465E-02	9.714849E-02	3.768489E-01	9.356938E-04	5.726379E-01	9.597336E-03	6.221409E-01	2.086758E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.957036E-03	2.264306E-04	4.251330E-02	1.348339E+00	1.596353E+00
5.634635E-03	7.574449E-01	4.148104E+00	8.043739E-01	2.144713E+00	2.117625E-01	1.256338E+00	2.516046E-02	4.607813E+00	3.420684E+00	1.901459E-01	1.915613E+01	1.553679E-01	1.186320E-02	6.846189E-01	5.633751E-01	3.049225E-02	1.946306E-01	1.141087E-03	6.133511E+00	1.891008E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.028306E-01	1.210343E-03	6.620408E-03	2.243743E-01	2.107174E+01
1.472468E-03	4.190530E-01	4.062959E+00	1.126740E+00	1.594165E-01	1.628273E-02	2.768122E-01	4.074988E-01	3.057396E+00	1.106999E+00	3.436011E-01	5.023427E+00	3.416217E-02	7.934512E-03	4.506893E+00	2.965643E-02	2.547086E-04	5.345186E-02	6.195565E-03	1.474044E+00	6.158894E-02	2.730000E-01	1.500000E-01	1.360000E-02	6.480699E-02	1.063772E-03	1.783935E-01	7.577141E+01	5.525770E+00
3.416643E-02	7.875778E-02	1.131954E+01	1.254812E-01	4.025498E+00	1.385240E-02	1.011938E+00	3.644661E-02	5.563163E-01	9.613708E-03	1.972378E-01	1.348554E+01	9.994960E-02	7.771007E-03	9.567429E+00	9.881984E-01	3.495731E-03	5.317738E-02	1.713881E-01	8.783232E-01	1.044106E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.546649E-01	9.134340E-03	1.133116E-01	2.728407E-03	1.483409E+01
4.304644E-02	2.288238E-01	8.956946E+00	7.081041E-02	1.298817E+00	2.071590E-01	1.374454E+00	3.719009E+00	4.937058E+01	3.710483E-02	3.310881E-01	1.186605E+00	5.810627E-02	8.986394E-03	3.046977E+00	1.400405E+00	1.977949E-04	2.118807E-01	4.625178E-04	7.688914E-01	1.780364E-02	2.730000E-01	1.500000E-01	1.360000E-02	6.456235E-02	1.696918E-02	1.219279E-01	3.259755E-04	1.305266E+00
1.426059E-03	2.806828E-01	1.820451E+00	7.283171E-02	2.568624E-01	2.935100E-01	2.068488E+00	2.431656E-02	7.473020E+00	1.981389E-01	3.315661E-01	3.935828E+00	8.604085E-02	2.056696E-02	9.347936E+00	3.803609E-02	3.027177E-03	2.310217E-01	1.887213E-04	7.329930E-01	8.021012E-03	2.730000E-01	1.500000E-01	1.360000E-02	7.008949E-01	4.311616E-03	1.216193E-01	6.204025E-03	4.329411E+00
2.942403E-03	5.017955E-01	8.518657E+00	1.192599E-01	3.359941E+00	1.269310E-01	3.391616E+00	1.212168E-01	4.919284E-01	2.803291E-02	2.114893E-01	8.934737E+00	8.027919E-02	2.286368E-02	4.863439E-01	7.806286E-01	2.127248E-02	1.630694E-01	7.216069E-01	1.474106E+00	6.774789E-03	2.730000E-01	1.500000E-01	1.360000E-02	3.470118E-02	5.587748E-04	1.363117E-02	4.086614E-01	9.828211E+00
2.167745E-02	9.196319E-02	4.960737E+00	2.089840E+00	4.392970E+00	2.550223E-03	3.752368E-01	3.170515E+00	4.075872E+01	1.728981E-01	3.371471E-01	2.324679E+00	9.118507E-02	1.112007E-02	1.803477E-01	8.602293E-02	6.240029E-04	4.998447E-02	2.647917E-02	2.084371E+01	8.391523E-03	2.730000E-01	1.500000E-01	1.360000E-02	1.944204E-01	1.702368E-03	5.808415E-02	6.316018E-04	2.557147E+00
3.575817E-03	6.908383E-01	1.045212E+01	1.114136E+00	2.891589E-01	6.198365E-03	1.226575E+00	7.292873E-02	2.481607E-01	5.775295E-02	2.746440E-01	2.024096E+00	6.725880E-02	2.335834E-02	1.052324E+00	1.765475E+00	2.879479E-04	5.345249E-01	3.131343E+01	5.942674E+00	3.470310E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.340586E-01	1.064465E-02	3.651722E-01	4.966137E+00	2.226506E+00
2.854078E-02	2.282481E-01	6.867954E+00	2.917421E+00	3.546069E+00	4.562195E-02	7.928065E-01	5.267605E+00	1.487667E+00	3.331257E-02	2.354403E-01	1.121849E+00	3.382493E-02	1.082470E-02	5.526284E+00	5.476132E-02	4.200083E-03	2.295862E-01	8.415408E-03	3.897535E+01	2.650272E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.768409E-03	1.249102E-03	1.318978E-02	2.958802E+00	1.234034E+00
7.604364E-03	2.064016E-01	1.026780E+01	4.045580E-01	3.149662E+00	2.020747E-02	3.840415E+00	2.395473E-02	9.697097E-01	9.241797E+00	2.313835E-01	4.971703E+00	1.045405E-01	1.558177E-02	9.493958E+00	2.313280E+00	2.741379E-03	1.100139E+00	2.382374E-01	6.272135E-01	4.517447E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.653912E-02	4.504932E-04	9.216432E-02	1.269884E+00	5.468873E+00
3.900540E-03	4.686113E-01	8.322849E+00	4.621104E-01	1.765963E-01	1.258832E-01	2.215130E-01	3.778748E-01	3.888722E+00	1.410039E+01	1.312833E+00	4.367103E+00	7.222159E-02	1.177550E-02	6.321484E-01	1.112327E+00	1.482672E-03	1.031492E-01	5.869185E-01	5.301224E-01	9.681480E-01	2.730000E-01	1.500000E-01	1.360000E-02	5.036869E-01	8.114583E-04	4.529803E-02	2.840551E-04	4.803813E+00
1.782682E-03	1.936149E-01	2.854456E+00	1.157298E-01	5.686906E-01	1.674159E-01	6.440589E-01	7.799295E-01	1.636298E+01	9.963660E-02	5.436829E-01	1.096613E+00	8.310160E-02	1.310099E-02	1.153205E-01	3.812990E-01	7.281634E-03	1.509872E-01	1.432918E-01	1.020876E+00	7.131102E-03	2.730000E-01	1.500000E-01	1.360000E-02	2.850240E-03	4.710101E-02	5.753139E-01	2.320947E-03	1.206274E+00
